"sample","modFile","entityId","entityVisible","primitiveName","attrsJson","attr_L","attr_Array","attr_Normal"
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596730","True","Cuboid","{""L"":""5"",""W"":""1112"",""H"":""50""}","5",,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596731","True","Cuboid","{""L"":""5"",""W"":""1112"",""H"":""50""}","5",,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596850","True","Cylinder","{""R"":""5.5"",""H"":""70""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596852","True","Cylinder","{""R"":""5.5"",""H"":""80""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596853","True","Cylinder","{""R"":""5.5"",""H"":""70""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596854","True","Cylinder","{""R"":""5.5"",""H"":""80""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596855","True","Cylinder","{""R"":""5.5"",""H"":""70""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596856","True","Cylinder","{""R"":""5.5"",""H"":""80""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596858","True","Cylinder","{""R"":""5.5"",""H"":""50""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596859","True","Cylinder","{""R"":""5.5"",""H"":""50""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596860","True","Cylinder","{""R"":""5.5"",""H"":""50""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596862","True","Cylinder","{""R"":""5.5"",""H"":""50""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596863","True","Cylinder","{""R"":""5.5"",""H"":""50""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596864","True","Cylinder","{""R"":""5.5"",""H"":""50""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596865","True","Cylinder","{""R"":""5.5"",""H"":""70""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596866","True","Cylinder","{""R"":""5.5"",""H"":""80""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596867","True","Cylinder","{""R"":""5.5"",""H"":""70""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596868","True","Cylinder","{""R"":""5.5"",""H"":""80""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596869","True","Cylinder","{""R"":""5.5"",""H"":""70""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596870","True","Cylinder","{""R"":""5.5"",""H"":""80""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596872","True","Cuboid","{""L"":""304"",""W"":""770"",""H"":""767""}","304",,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596873","True","CircularGasket","{""Rad"":""6.28318530717958"",""IR"":""63"",""H"":""70"",""OR"":""163""}",,,
"demo-substation","0103ee0f-a82f-4cd6-bb84-ca576e96ab79.mod","1596874","True","CircularGasket","{""Rad"":""6.28318530717958"",""IR"":""63"",""H"":""70"",""OR"":""163""}",,,
"demo-substation","0133cb85-7d6e-443a-ab5a-cad1727ca4ad.mod","1178297","True","Cuboid","{""L"":""20"",""W"":""15"",""H"":""60""}","20",,
"demo-substation","0133cb85-7d6e-443a-ab5a-cad1727ca4ad.mod","1178334","True","Cuboid","{""L"":""20"",""W"":""15"",""H"":""60""}","20",,
"demo-substation","0133cb85-7d6e-443a-ab5a-cad1727ca4ad.mod","1178339","True","Cuboid","{""L"":""30"",""W"":""20"",""H"":""10""}","30",,
"demo-substation","0133cb85-7d6e-443a-ab5a-cad1727ca4ad.mod","1178340","True","Cuboid","{""L"":""30"",""W"":""20"",""H"":""10""}","30",,
"demo-substation","0133cb85-7d6e-443a-ab5a-cad1727ca4ad.mod","1178341","True","Cylinder","{""R"":""5"",""H"":""40""}",,,
"demo-substation","013996f9-8765-41eb-b0d0-3286439e0551.mod","2590708","True","Cylinder","{""R"":""385"",""H"":""1787""}",,,
"demo-substation","013996f9-8765-41eb-b0d0-3286439e0551.mod","2590710","True","Cylinder","{""R"":""395"",""H"":""28.5""}",,,
"demo-substation","013996f9-8765-41eb-b0d0-3286439e0551.mod","2590712","True","Cylinder","{""R"":""387"",""H"":""45""}",,,
"demo-substation","013996f9-8765-41eb-b0d0-3286439e0551.mod","2590714","True","Cylinder","{""R"":""387"",""H"":""35""}",,,
"demo-substation","013996f9-8765-41eb-b0d0-3286439e0551.mod","2590716","True","Cylinder","{""R"":""300"",""H"":""30""}",,,
"demo-substation","013996f9-8765-41eb-b0d0-3286439e0551.mod","2590718","True","Cylinder","{""R"":""258"",""H"":""550""}",,,
"demo-substation","013996f9-8765-41eb-b0d0-3286439e0551.mod","2590720","True","Cylinder","{""R"":""300"",""H"":""30""}",,,
"demo-substation","013996f9-8765-41eb-b0d0-3286439e0551.mod","2590721","True","Cylinder","{""R"":""300"",""H"":""30""}",,,
"demo-substation","013996f9-8765-41eb-b0d0-3286439e0551.mod","2590722","True","Cylinder","{""R"":""258"",""H"":""550""}",,,
"demo-substation","013996f9-8765-41eb-b0d0-3286439e0551.mod","2590723","True","Cylinder","{""R"":""300"",""H"":""30""}",,,
"demo-substation","013996f9-8765-41eb-b0d0-3286439e0551.mod","2590725","True","Cylinder","{""R"":""300"",""H"":""26""}",,,
"demo-substation","013996f9-8765-41eb-b0d0-3286439e0551.mod","2590727","True","Cylinder","{""R"":""258"",""H"":""550""}",,,
"demo-substation","013996f9-8765-41eb-b0d0-3286439e0551.mod","2590728","True","Cylinder","{""R"":""258"",""H"":""550""}",,,
"demo-substation","013d3463-b91f-4a01-9c29-80f1ddad6fcc.mod","2351387","True","StretchedBody","{""L"":""20"",""Array"":""-20,6.45975154645563E-14,0;-14.142135623731,-14.1421356237309,0;-9.24925889615762E-14,-20,0;14.1421356237309,-14.142135623731,0;20,-1.29267833467354E-13,0;20,-2.42675127472088E-17,0;14.142135623731,14.1421356237309,0;3.23100848945301E-14,20,0;-14.1421356237309,14.142135623731,0;-20,6.45975154645563E-14,0;"",""Normal"":""0,0,304.8""}","20","-20,6.45975154645563E-14,0;-14.142135623731,-14.1421356237309,0;-9.24925889615762E-14,-20,0;14.1421356237309,-14.142135623731,0;20,-1.29267833467354E-13,0;20,-2.42675127472088E-17,0;14.142135623731,14.1421356237309,0;3.23100848945301E-14,20,0;-14.1421356237309,14.142135623731,0;-20,6.45975154645563E-14,0;","0,0,304.8"
"demo-substation","0140c3e9-bd13-4f79-900e-0219b972696e.mod","2358853","True","StretchedBody","{""L"":""160"",""Array"":""275,110,0;275,-110,0;-275,-110,0;-275,110,0;"",""Normal"":""0,0,304.8""}","160","275,110,0;275,-110,0;-275,-110,0;-275,110,0;","0,0,304.8"
"demo-substation","01455975-65b1-4b27-9529-10c51bd3bab1.mod","3389200","True","Cuboid","{""L"":""1600"",""W"":""899.999999999498"",""H"":""2000""}","1600",,
"demo-substation","01756dc5-7789-4322-8ac0-8dbc1b004be2.mod","1673136","True","StretchedBody","{""L"":""20"",""Array"":""1287.25584472427,-321.542243538067,1738.18720213467;1287.25584472427,-321.542243538067,1734.89038033477;1287.25584472427,-318.962223894722,1732.31036069142;1287.25584472427,-312.62215974194,1732.31036069142;1287.25584472427,-312.62215974194,1777.31036069142;"",""Normal"":""-304.8,0,0""}","20","1287.25584472427,-321.542243538067,1738.18720213467;1287.25584472427,-321.542243538067,1734.89038033477;1287.25584472427,-318.962223894722,1732.31036069142;1287.25584472427,-312.62215974194,1732.31036069142;1287.25584472427,-312.62215974194,1777.31036069142;","-304.8,0,0"
"demo-substation","01756dc5-7789-4322-8ac0-8dbc1b004be2.mod","1673082","True","Cuboid","{""L"":""70"",""W"":""5"",""H"":""150""}","70",,
"demo-substation","01756dc5-7789-4322-8ac0-8dbc1b004be2.mod","1673132","True","Cuboid","{""L"":""60"",""W"":""5"",""H"":""100""}","60",,
"demo-substation","01756dc5-7789-4322-8ac0-8dbc1b004be2.mod","1673148","True","Cuboid","{""L"":""40"",""W"":""5"",""H"":""70""}","40",,
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357478","True","StretchedBody","{""L"":""7.25358562539478"",""Array"":""347.105721633723,357.218026577935,304.071650908494;302.105721633723,357.218026577935,304.071650908494;302.105721633723,357.218026577935,504.071650908495;347.105721633723,357.218026577935,504.071650908495;"",""Normal"":""0,304.8,0""}","7.25358562539478","347.105721633723,357.218026577935,304.071650908494;302.105721633723,357.218026577935,304.071650908494;302.105721633723,357.218026577935,504.071650908495;347.105721633723,357.218026577935,504.071650908495;","0,304.8,0"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357491","True","StretchedBody","{""L"":""7.21802657794187"",""Array"":""352.105721633723,357.218026577935,292.736423012624;297.105721633723,357.218026577936,292.736423012624;297.105721633723,357.218026577935,512.736423012623;352.105721633723,357.218026577935,512.736423012623;"",""Normal"":""-5.25092115243421E-12,-304.8,0""}","7.21802657794187","352.105721633723,357.218026577935,292.736423012624;297.105721633723,357.218026577936,292.736423012624;297.105721633723,357.218026577935,512.736423012623;352.105721633723,357.218026577935,512.736423012623;","-5.25092115243421E-12,-304.8,0"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357502","True","StretchedBody","{""L"":""7.21802657794187"",""Array"":""352.105721633726,357.218026577935,1152.73642301262;297.105721633726,357.218026577936,1152.73642301262;297.105721633726,357.218026577935,1372.73642301262;352.105721633726,357.218026577935,1372.73642301262;"",""Normal"":""-5.2509211524342E-12,-304.8,0""}","7.21802657794187","352.105721633726,357.218026577935,1152.73642301262;297.105721633726,357.218026577936,1152.73642301262;297.105721633726,357.218026577935,1372.73642301262;352.105721633726,357.218026577935,1372.73642301262;","-5.2509211524342E-12,-304.8,0"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357510","True","StretchedBody","{""L"":""14.999999999997"",""Array"":""500.000000000011,334.999999999995,2300;-499.999999999989,335.000000000003,2300;-499.999999999989,335.000000000003,1649.63298351714;500.000000000011,334.999999999995,1649.63298351714;"",""Normal"":""2.26914806944478E-12,304.8,0""}","14.999999999997","500.000000000011,334.999999999995,2300;-499.999999999989,335.000000000003,2300;-499.999999999989,335.000000000003,1649.63298351714;500.000000000011,334.999999999995,1649.63298351714;","2.26914806944478E-12,304.8,0"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357518","True","StretchedBody","{""L"":""9.86878318675702"",""Array"":""337.034753630718,364.471612203325,1183.69254534358;310.68833137778,364.471612203325,1183.69254534358;310.68833137778,364.471612203325,1346.38826027699;337.034753630718,364.471612203325,1346.38826027699;"",""Normal"":""0,304.8,0""}","9.86878318675702","337.034753630718,364.471612203325,1183.69254534358;310.68833137778,364.471612203325,1183.69254534358;310.68833137778,364.471612203325,1346.38826027699;337.034753630718,364.471612203325,1346.38826027699;","0,304.8,0"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357526","True","StretchedBody","{""L"":""7.25358562539478"",""Array"":""347.105721633726,357.218026577935,1164.07165090849;302.105721633726,357.218026577935,1164.07165090849;302.105721633726,357.218026577935,1364.07165090849;347.105721633726,357.218026577935,1364.07165090849;"",""Normal"":""0,304.8,0""}","7.25358562539478","347.105721633726,357.218026577935,1164.07165090849;302.105721633726,357.218026577935,1164.07165090849;302.105721633726,357.218026577935,1364.07165090849;347.105721633726,357.218026577935,1364.07165090849;","0,304.8,0"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357534","True","StretchedBody","{""L"":""14.999999999997"",""Array"":""500.000000000011,334.999999999995,1649.63298351714;-499.999999999989,335.000000000003,1649.63298351714;-499.999999999989,335.000000000003,728.731864445919;500.000000000011,334.999999999995,728.731864445919;"",""Normal"":""2.26914806944478E-12,304.8,0""}","14.999999999997","500.000000000011,334.999999999995,1649.63298351714;-499.999999999989,335.000000000003,1649.63298351714;-499.999999999989,335.000000000003,728.731864445919;500.000000000011,334.999999999995,728.731864445919;","2.26914806944478E-12,304.8,0"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357544","True","StretchedBody","{""L"":""14.999999999997"",""Array"":""500.000000000011,334.999999999997,728.731864445916;-499.999999999989,335.000000000004,728.731864445916;-499.999999999989,335.000000000004,-5.41433564649196E-13;500.000000000011,334.999999999997,-5.41433564649196E-13;"",""Normal"":""1.90814724021493E-12,304.8,0""}","14.999999999997","500.000000000011,334.999999999997,728.731864445916;-499.999999999989,335.000000000004,728.731864445916;-499.999999999989,335.000000000004,-5.41433564649196E-13;500.000000000011,334.999999999997,-5.41433564649196E-13;","1.90814724021493E-12,304.8,0"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357553","True","StretchedBody","{""L"":""7.21802657794187"",""Array"":""352.105721633728,357.218026577935,1872.73642301263;297.105721633728,357.218026577936,1872.73642301263;297.105721633728,357.218026577935,2092.73642301263;352.105721633728,357.218026577935,2092.73642301263;"",""Normal"":""-5.2509211524342E-12,-304.8,0""}","7.21802657794187","352.105721633728,357.218026577935,1872.73642301263;297.105721633728,357.218026577936,1872.73642301263;297.105721633728,357.218026577935,2092.73642301263;352.105721633728,357.218026577935,2092.73642301263;","-5.2509211524342E-12,-304.8,0"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357561","True","StretchedBody","{""L"":""9.86878318675702"",""Array"":""337.034753630715,364.471612203325,323.692545343582;310.688331377777,364.471612203325,323.692545343582;310.688331377777,364.471612203325,486.388260276996;337.034753630715,364.471612203325,486.388260276996;"",""Normal"":""0,304.8,0""}","9.86878318675702","337.034753630715,364.471612203325,323.692545343582;310.688331377777,364.471612203325,323.692545343582;310.688331377777,364.471612203325,486.388260276996;337.034753630715,364.471612203325,486.388260276996;","0,304.8,0"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357569","True","StretchedBody","{""L"":""9.86878318675702"",""Array"":""337.03475363072,364.471612203325,1903.69254534358;310.688331377782,364.471612203325,1903.69254534358;310.688331377782,364.471612203325,2066.388260277;337.03475363072,364.471612203325,2066.388260277;"",""Normal"":""0,304.8,0""}","9.86878318675702","337.03475363072,364.471612203325,1903.69254534358;310.688331377782,364.471612203325,1903.69254534358;310.688331377782,364.471612203325,2066.388260277;337.03475363072,364.471612203325,2066.388260277;","0,304.8,0"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357577","True","StretchedBody","{""L"":""7.25358562539478"",""Array"":""347.105721633728,357.218026577935,1884.0716509085;302.105721633728,357.218026577935,1884.0716509085;302.105721633728,357.218026577935,2084.0716509085;347.105721633728,357.218026577935,2084.0716509085;"",""Normal"":""0,304.8,0""}","7.25358562539478","347.105721633728,357.218026577935,1884.0716509085;302.105721633728,357.218026577935,1884.0716509085;302.105721633728,357.218026577935,2084.0716509085;347.105721633728,357.218026577935,2084.0716509085;","0,304.8,0"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357585","False","StretchedBody","{""L"":""234.151677479518"",""Array"":""290.329570326051,-197.499999999998,15.8483225204823;-289.670429673949,-197.499999999998,15.8483225204823;-289.670429673949,152.500000000002,15.8483225204823;290.329570326051,152.500000000002,15.8483225204823;"",""Normal"":""0,0,304.8""}","234.151677479518","290.329570326051,-197.499999999998,15.8483225204823;-289.670429673949,-197.499999999998,15.8483225204823;-289.670429673949,152.500000000002,15.8483225204823;290.329570326051,152.500000000002,15.8483225204823;","0,0,304.8"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357595","False","StretchedBody","{""L"":""689.202061749703"",""Array"":""300.000000000011,-1115,25.4906178200785;-299.999999999989,-1115,25.4906178200785;-299.999999999989,326.80954731435,25.4906178200785;300.000000000011,326.80954731435,25.4906178200785;"",""Normal"":""0,0,304.8""}","689.202061749703","300.000000000011,-1115,25.4906178200785;-299.999999999989,-1115,25.4906178200785;-299.999999999989,326.80954731435,25.4906178200785;300.000000000011,326.80954731435,25.4906178200785;","0,0,304.8"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357658","False","StretchedBody","{""L"":""881.314579363486"",""Array"":""-299.999999999989,-1115,750.166546419563;300.000000000011,-1115,750.166546419563;300.000000000011,334.356744523878,750.166546419563;-299.999999999989,334.356744523878,750.166546419563;"",""Normal"":""0,0,304.8""}","881.314579363486","-299.999999999989,-1115,750.166546419563;300.000000000011,-1115,750.166546419563;300.000000000011,334.356744523878,750.166546419563;-299.999999999989,334.356744523878,750.166546419563;","0,0,304.8"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357689","False","StretchedBody","{""L"":""560.09986528524"",""Array"":""300.000000000011,-451.1401739897,1659.53311823189;-299.999999999989,-451.1401739897,1659.53311823189;-299.999999999989,334.356744523878,1659.53311823189;300.000000000011,334.356744523878,1659.53311823189;"",""Normal"":""0,0,304.8""}","560.09986528524","300.000000000011,-451.1401739897,1659.53311823189;-299.999999999989,-451.1401739897,1659.53311823189;-299.999999999989,334.356744523878,1659.53311823189;300.000000000011,334.356744523878,1659.53311823189;","0,0,304.8"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357697","False","StretchedBody","{""L"":""560.09986528524"",""Array"":""-299.999999999989,-467.84236296071,1659.53311823189;300.000000000011,-467.84236296071,1659.53311823189;300.000000000011,-1115,1659.53311823189;-299.999999999989,-1115,1659.53311823189;"",""Normal"":""0,0,304.8""}","560.09986528524","-299.999999999989,-467.84236296071,1659.53311823189;300.000000000011,-467.84236296071,1659.53311823189;300.000000000011,-1115,1659.53311823189;-299.999999999989,-1115,1659.53311823189;","0,0,304.8"
"demo-substation","017f6765-05bf-446f-9e07-bbcc002756f7.mod","2357705","False","StretchedBody","{""L"":""494.674423186648"",""Array"":""300.000000000011,-357.500000000014,1687.40963353644;-299.999999999989,-357.500000000014,1687.40963353644;-299.999999999989,42.4999999999855,1687.40963353644;300.000000000011,42.4999999999855,1687.40963353644;"",""Normal"":""0,0,304.8""}","494.674423186648","300.000000000011,-357.500000000014,1687.40963353644;-299.999999999989,-357.500000000014,1687.40963353644;-299.999999999989,42.4999999999855,1687.40963353644;300.000000000011,42.4999999999855,1687.40963353644;","0,0,304.8"
